Observed,Scaled_Observed,Chao1
211,320.72,238.76923076923077
223,338.96,259.1607142857143
219,332.88,267
218,331.36,241.1428571428571
213,323.76,247.3809523809524
221,335.92,241.25
226,343.52,285.5238095238095
215,326.8,236.6
225,342,277.3636363636364
215,326.8,246.1296296296296
211,320.72,249.0952380952381
212,322.24,252.19565217391303
216,328.32,236.41666666666663
219,332.88,237.6451612903226
218,331.36,266.02173913043475
221,335.92,261.9074074074074
218,331.36,249.5
217,329.84000000000003,271.38235294117646
222,337.44,272.3809523809524
198,300.96,222.3809523809524
221,335.92,243.5625
221,335.92,263.32
222,337.44,261.18518518518516
227,345.04,271.18
210,319.2,248
209,317.68,231.23076923076923
219,332.88,237.6451612903226
208,316.16,231.12
210,319.2,228.96296296296296
216,328.32,258.025
219,332.88,273.3478260869565
223,338.96,254.1296296296296
221,335.92,252.1176470588235
220,334.4,249.6296296296296
212,322.24,233.875
219,332.88,257.20454545454544
221,335.92,245.44642857142856
212,322.24,242.42
223,338.96,271.02173913043475
214,325.28000000000003,237.1428571428571
215,326.8,249.7826086956522
218,331.36,233.015625
220,334.4,255.85185185185185
218,331.36,258.0909090909091
207,314.64,237.8571428571429
213,323.76,235.6851851851852
210,319.2,244.5681818181818
221,335.92,238.5
224,340.48,276.3636363636364
215,326.8,257
214,325.28000000000003,241.16071428571428
220,334.4,262
215,326.8,248.9230769230769
218,331.36,244.22413793103448
225,342,263.5208333333333
221,335.92,242.72857142857143
219,332.88,254.28
216,328.32,242.32692307692307
222,337.44,259.7857142857143
214,325.28000000000003,234.9032258064516
218,331.36,243.92
205,311.6,236.11363636363637
207,314.64,232.1304347826087
224,340.48,257.9230769230769
218,331.36,250.66666666666663
221,335.92,263.32
217,329.84000000000003,248.11363636363637
213,323.76,239.32692307692307
223,338.96,265.0869565217391
221,335.92,252.8793103448276
209,317.68,258
222,337.44,254.66666666666663
213,323.76,233.6428571428571
218,331.36,230.6447368421053
220,334.4,252.66666666666663
212,322.24,248.75
219,332.88,251
220,334.4,268.02173913043475
218,331.36,264.0952380952381
221,335.92,259.5208333333333
217,329.84000000000003,234.5151515151515
219,332.88,257.72
210,319.2,244.3809523809524
215,326.8,241.6304347826087
218,331.36,256.5208333333333
217,329.84000000000003,247.42
216,328.32,252.16071428571428
220,334.4,262.02272727272725
218,331.36,245.38
218,331.36,254.21428571428572
219,332.88,252.62
218,331.36,249.6875
217,329.84000000000003,253.75
224,340.48,258.24074074074076
213,323.76,239.32692307692307
215,326.8,235.16666666666663
217,329.84000000000003,251.5681818181818
216,328.32,235.75806451612905
218,331.36,243.35185185185185
221,335.92,248.16071428571428
211,320.72,247.54347826086956
218,331.36,248.76923076923077
211,320.72,244.06521739130432
212,322.24,258.42105263157896
211,320.72,242.3913043478261
214,325.28000000000003,246.3269230769231
212,322.24,228.66666666666663
222,337.44,252.0178571428571
223,338.96,250.76923076923077
213,323.76,233.9032258064516
213,323.76,261.6578947368421
210,319.2,242.8181818181818
215,326.8,245.08333333333337
219,332.88,246.76923076923077
216,328.32,248.3269230769231
217,329.84000000000003,274.6
216,328.32,256.1111111111111
219,332.88,253.7826086956522
220,334.4,260.6923076923077
220,334.4,245.46969696969697
216,328.32,235.75806451612905
217,329.84000000000003,267.625
214,325.28000000000003,247.06521739130432
209,317.68,226.16071428571428
206,313.12,262.0333333333333
216,328.32,243.38
215,326.8,240.92
215,326.8,246.6875
219,332.88,255.54347826086956
217,329.84000000000003,246.76086956521735
222,337.44,247.35185185185185
207,314.64,234.8409090909091
217,329.84000000000003,255.20454545454544
216,328.32,242.32692307692307
211,320.72,241.8571428571429
221,335.92,247.74074074074073
220,334.4,247.76923076923077
219,332.88,252.06521739130432
217,329.84000000000003,252.55769230769232
215,326.8,251.36363636363637
218,331.36,238.25
220,334.4,266.02272727272725
222,337.44,270.2142857142857
217,329.84000000000003,242.35185185185185
213,323.76,247.5681818181818
224,340.48,268.0833333333333
212,322.24,245.06521739130432
215,326.8,267.9
226,343.52,263.7857142857143
219,332.88,256.2307692307692
210,319.2,238.52083333333337
214,325.28000000000003,239.92
218,331.36,249.1296296296296
218,331.36,239.1206896551724
213,323.76,247.5681818181818
218,331.36,256.9423076923077
220,334.4,262.32
204,310.08,234.25
215,326.8,257.0869565217391
217,329.84000000000003,236.63636363636363
214,325.28000000000003,238.44642857142856
219,332.88,291
221,335.92,245.53225806451613
213,323.76,235.6851851851852
215,326.8,233.77586206896552
220,334.4,251.6875
218,331.36,251.06521739130432
218,331.36,247.25
218,331.36,249.6875
217,329.84000000000003,259.1875
211,320.72,243.23684210526315
217,329.84000000000003,247.42
214,325.28000000000003,262.4
222,337.44,253.1296296296296
209,317.68,230.40740740740745
222,337.44,266.18
204,310.08,226.8809523809524
221,335.92,251.81666666666663
220,334.4,257.2307692307692
217,329.84000000000003,235.77586206896552
218,331.36,270.5952380952381
220,334.4,254.7826086956522
212,322.24,234.3448275862069
220,334.4,260.5
210,319.2,240.625
219,332.88,252.62
208,316.16,229.40740740740745
221,335.92,254.9230769230769
209,317.68,229.48
222,337.44,258.75
221,335.92,247.32692307692307
216,328.32,250.7826086956522
225,342,255.41379310344828
229,348.08,295.8809523809524
225,342,265.3333333333333
212,322.24,243.11363636363637
216,328.32,241.92
211,320.72,236.1304347826087
215,326.8,239.92307692307693
218,331.36,281.1842105263158
216,328.32,254.34782608695653
221,335.92,254.06521739130432
216,328.32,245.76086956521735
218,331.36,266.6578947368421
210,319.2,234.08333333333337
204,310.08,258.38235294117646
225,342,265.5
213,323.76,227.01666666666668
226,343.52,274.0909090909091
219,332.88,245.22413793103448
223,338.96,261.9423076923077
225,342,265.5
224,340.48,259.85185185185185
209,317.68,224.05882352941177
220,334.4,249.25
207,314.64,249.47058823529412
221,335.92,256.85185185185185
216,328.32,256.19565217391306
218,331.36,258.0909090909091
211,320.72,249.34782608695653
221,335.92,255.24074074074073
219,332.88,269.3809523809524
213,323.76,245
219,332.88,239.16666666666663
222,337.44,257.5576923076923
219,332.88,252.9230769230769
212,322.24,237.78571428571428
226,343.52,287.92857142857144
221,335.92,250.6296296296296
212,322.24,250.72
218,331.36,249.6875
217,329.84000000000003,259.1875
212,322.24,246.3809523809524
213,323.76,253.0909090909091
219,332.88,246.76923076923077
220,334.4,269
217,329.84000000000003,259
218,331.36,247.6296296296296
222,337.44,272.20454545454544
223,338.96,247.53225806451613
219,332.88,245.74074074074073
221,335.92,263.1875
212,322.24,226.0625
223,338.96,271.0909090909091
219,332.88,247.57142857142856
218,331.36,234.5142857142857
218,331.36,258.0909090909091
208,316.16,236.9
224,340.48,251.16071428571428
211,320.72,232.875
222,337.44,264.1875
215,326.8,245.76923076923077
212,322.24,248.0263157894737
218,331.36,254.98
219,332.88,244.35185185185185
222,337.44,258.3636363636364
224,340.48,272.02173913043475
217,329.84000000000003,240.29032258064515
216,328.32,260.44444444444446
222,337.44,259.7857142857143
222,337.44,244.5625
219,332.88,269.3809523809524
203,308.56,223.16666666666663
216,328.32,252.54347826086956
220,334.4,284
214,325.28000000000003,244.42
212,322.24,229.6551724137931
210,319.2,236.6304347826087
224,340.48,252.4516129032258
211,320.72,235.8965517241379
222,337.44,250.98275862068965
214,325.28000000000003,233.75806451612905
213,323.76,227.5
215,326.8,248.33333333333337
222,337.44,266
217,329.84000000000003,248.1296296296296
221,335.92,257.98
225,342,259.57142857142856
220,334.4,258.20454545454544
214,325.28000000000003,230.51612903225805
213,323.76,237
218,331.36,258.6923076923077
223,338.96,259.3636363636364
219,332.88,244.35185185185185
213,323.76,255.02272727272728
214,325.28000000000003,246.3269230769231
215,326.8,257.0869565217391
209,317.68,233.08333333333337
218,331.36,247.6296296296296
208,316.16,240.4
222,337.44,270.0909090909091
219,332.88,261.02272727272725
222,337.44,270.02173913043475
214,325.28000000000003,258.1
218,331.36,245.58620689655172
208,316.16,237.76086956521735
217,329.84000000000003,267.3809523809524
212,322.24,237.35185185185185
210,319.2,235.1304347826087
220,334.4,242.6851851851852
220,334.4,255.02083333333337
208,316.16,225.16071428571428
216,328.32,252.54347826086956
221,335.92,259.3478260869565
215,326.8,243.88
213,323.76,237.8965517241379
227,345.04,255.0151515151515
222,337.44,268.0208333333333
217,329.84000000000003,261.0238095238095
225,342,262.5
210,319.2,241.6875
220,334.4,244.8965517241379
218,331.36,252.57142857142856
225,342,271.0952380952381
224,340.48,257.9230769230769
218,331.36,271.2894736842105
214,325.28000000000003,237.67391304347825
213,323.76,239.32692307692307
216,328.32,244.17391304347825
215,326.8,247.3269230769231
215,326.8,247.5952380952381
221,335.92,261.19565217391306
220,334.4,248.17391304347825
214,325.28000000000003,254.0263157894737
217,329.84000000000003,241.92307692307693
214,325.28000000000003,239.78571428571428
217,329.84000000000003,259
221,335.92,263
214,325.28000000000003,244.76923076923077
214,325.28000000000003,247.33333333333337
221,335.92,253.66666666666663
216,328.32,251.02083333333337
221,335.92,273.9
216,328.32,245.6296296296296
220,334.4,256.54347826086956
214,325.28000000000003,263
219,332.88,251.66666666666663
217,329.84000000000003,267.9473684210526
216,328.32,235.26666666666665
214,325.28000000000003,262.4
215,326.8,244.76086956521735
217,329.84000000000003,247.76923076923077
222,337.44,252.76923076923077
216,328.32,252.36363636363637
216,328.32,258.02272727272725
210,319.2,238.52083333333337
206,313.12,235.45454545454544
213,323.76,236.12
219,332.88,241.0806451612903
201,305.52,221.48
211,320.72,239.88
225,342,256.5
213,323.76,245.3269230769231
213,323.76,244.3913043478261
221,335.92,271.20454545454544
216,328.32,233.015625
218,331.36,258.19565217391306
215,326.8,240.1304347826087
214,325.28000000000003,242.16666666666663
222,337.44,262.5
221,335.92,249.98275862068965
208,316.16,250
216,328.32,254.34782608695653
223,338.96,260.2307692307692
223,338.96,253.81666666666663
219,332.88,265.02272727272725
219,332.88,265.0952380952381
216,328.32,249.06521739130432
216,328.32,234.5606060606061
212,322.24,246.24074074074073
227,345.04,267.9074074074074
214,325.28000000000003,254.02380952380952
221,335.92,254.33333333333337
219,332.88,244.35185185185185
208,316.16,229.875
218,331.36,253.28
218,331.36,242.44642857142856
215,326.8,248.75
220,334.4,268.0909090909091
222,337.44,276.85714285714283
224,340.48,254.0178571428571
214,325.28000000000003,232.96296296296296
218,331.36,264
211,320.72,237.32692307692307
219,332.88,246.16071428571428
218,331.36,251.62
224,340.48,248.24242424242425
217,329.84000000000003,257.3333333333333
213,323.76,236.6034482758621
218,331.36,252.7826086956522
223,338.96,267.0238095238095
217,329.84000000000003,267.3809523809524
220,334.4,262
220,334.4,252
218,331.36,264.08
210,319.2,250.26470588235293
218,331.36,242.44642857142856
215,326.8,238.55769230769232
216,328.32,254.34782608695653
212,322.24,232.41666666666663
209,317.68,232.12
216,328.32,254.52083333333337
214,325.28000000000003,247.06521739130432
208,316.16,226.96296296296296
217,329.84000000000003,243.32692307692307
219,332.88,257.20454545454544
213,323.76,253.5
219,332.88,251
218,331.36,242.06666666666663
210,319.2,243.62
215,326.8,253.34782608695653
217,329.84000000000003,257.0909090909091
217,329.84000000000003,247.08333333333337
213,323.76,243.76923076923077
222,337.44,246.53225806451613
215,326.8,248.62
220,334.4,251.3913043478261
217,329.84000000000003,244
213,323.76,249.54347826086956
217,329.84000000000003,247.42
215,326.8,237.81666666666663
218,331.36,253.28
212,322.24,235.67391304347825
209,317.68,241.4
220,334.4,250.76923076923077
212,322.24,237.52083333333337
208,316.16,229.40740740740745
216,328.32,267.3611111111111
218,331.36,250
220,334.4,256.98
218,331.36,252.7826086956522
215,326.8,241.74074074074073
214,325.28000000000003,280.125
218,331.36,253.02083333333337
213,323.76,253
215,326.8,230
220,334.4,283.1842105263158
213,323.76,229.5689655172414
217,329.84000000000003,239.0806451612903
225,342,265.6923076923077
211,320.72,242.11363636363637
215,326.8,231.5142857142857
216,328.32,249.06521739130432
215,326.8,240.78571428571428
211,320.72,241.08333333333337
218,331.36,262.1
219,332.88,252.9230769230769
209,317.68,233
221,335.92,260.18518518518516
212,322.24,241.25
216,328.32,237.390625
219,332.88,245.66666666666663
211,320.72,243.8181818181818
215,326.8,248.9230769230769
206,313.12,226.8913043478261
218,331.36,239.1206896551724
217,329.84000000000003,241.92307692307693
224,340.48,260.75
212,322.24,246.7826086956522
220,334.4,272.9
224,340.48,264.6923076923077
219,332.88,261.025
219,332.88,261.0869565217391
213,323.76,280.7647058823529
223,338.96,251.16666666666663
219,332.88,265.225
217,329.84000000000003,239.3448275862069
218,331.36,252.5681818181818
219,332.88,256.2307692307692
220,334.4,244.06666666666663
222,337.44,268.0952380952381
213,323.76,239.74074074074073
218,331.36,246.01666666666665
224,340.48,258.24074074074076
219,332.88,283.97058823529414
210,319.2,237.8409090909091
206,313.12,240.225
208,316.16,231.55769230769232
218,331.36,254.36363636363637
217,329.84000000000003,243.32692307692307
215,326.8,251.36363636363637
218,331.36,262
220,334.4,252
223,338.96,243.25
219,332.88,253.5681818181818
215,326.8,248.06521739130432
225,342,259.57142857142856
210,319.2,260.7
219,332.88,267.2142857142857
220,334.4,241.875
216,328.32,256.0238095238095
217,329.84000000000003,243.32692307692307
217,329.84000000000003,248.11363636363637
212,322.24,237.92
212,322.24,260.2142857142857
221,335.92,256.28
219,332.88,251.3269230769231
210,319.2,231.875
218,331.36,245.16071428571428
214,325.28000000000003,243.25
212,322.24,268.25
223,338.96,263.5
221,335.92,267.0208333333333
215,326.8,237.23076923076923
221,335.92,242.1206896551724
211,320.72,257.0952380952381
216,328.32,232
223,338.96,260.2307692307692
223,338.96,250.58620689655172
218,331.36,244.74074074074073
219,332.88,243
210,319.2,248.025
214,325.28000000000003,240.22413793103448
210,319.2,259.44117647058823
224,340.48,257.37931034482756
216,328.32,250.225
220,334.4,256.3636363636364
211,320.72,240.16666666666663
219,332.88,244.35185185185185
215,326.8,244.6296296296296
216,328.32,243.38
221,335.92,235.51612903225805
211,320.72,231.16666666666663
213,323.76,232.05882352941177
212,322.24,236.8965517241379
220,334.4,249.82258064516128
214,325.28000000000003,252
218,331.36,275.78125
214,325.28000000000003,238.44642857142856
219,332.88,246.58620689655172
218,331.36,291.6333333333333
214,325.28000000000003,239.92
215,326.8,246.11363636363637
219,332.88,251.3269230769231
223,338.96,283.025
222,337.44,260.3478260869565
225,342,257.6666666666667
215,326.8,253.20454545454544
214,325.28000000000003,238.75
216,328.32,250.24074074074073
214,325.28000000000003,233.26666666666665
226,343.52,262.1607142857143
213,323.76,241.16666666666663
217,329.84000000000003,248.6875
225,342,279.3478260869565
218,331.36,254.21428571428572
218,331.36,266.2142857142857
217,329.84000000000003,271.3478260869565
225,342,257.26666666666665
212,322.24,242.8571428571429
217,329.84000000000003,249
219,332.88,259.3333333333333
215,326.8,250.28
213,323.76,255.1052631578947
217,329.84000000000003,255.52083333333337
223,338.96,281.13157894736844
218,331.36,253.28
220,334.4,250.08333333333337
214,325.28000000000003,248.5681818181818
211,320.72,238.225
220,334.4,268
217,329.84000000000003,244.76923076923077
212,322.24,256.0238095238095
223,338.96,258.28
210,319.2,244.7826086956522
214,325.28000000000003,244.08333333333337
215,326.8,247.3269230769231
217,329.84000000000003,245.52083333333337
219,332.88,246.58620689655172
227,345.04,277
211,320.72,243.8181818181818
211,320.72,258.05882352941177
223,338.96,259.98
221,335.92,256.85185185185185
214,325.28000000000003,252.20454545454544
219,332.88,238.63636363636363
217,329.84000000000003,240.6034482758621
210,319.2,231.1206896551724
220,334.4,264.02173913043475
212,322.24,243.3913043478261
207,314.64,239.4
214,325.28000000000003,248.5681818181818
217,329.84000000000003,239.6851851851852
217,329.84000000000003,255.20454545454544
211,320.72,236.92
213,323.76,244.3913043478261
219,332.88,259
218,331.36,253.02083333333337
216,328.32,250.7826086956522
222,337.44,251.25
220,334.4,253.33333333333337
222,337.44,252.41379310344828
216,328.32,260.0238095238095
213,323.76,240
219,332.88,249.42
210,319.2,231.40740740740745
208,316.16,224.17307692307693
212,322.24,234.23076923076923
215,326.8,250.02083333333337
215,326.8,239
221,335.92,255.24074074074073
215,326.8,245.76923076923077
217,329.84000000000003,249
218,331.36,245.76923076923077
218,331.36,241.1428571428571
217,329.84000000000003,247.76923076923077
218,331.36,251.62
212,322.24,237.1304347826087
215,326.8,270.225
214,325.28000000000003,234.16666666666663
213,323.76,249.36363636363637
221,335.92,265.0833333333333
220,334.4,251.5
219,332.88,243.44642857142856
210,319.2,250.11111111111111
212,322.24,239.76923076923077
209,317.68,245.36363636363637
218,331.36,272.85714285714283
215,326.8,245.08333333333337
218,331.36,241.29032258064515
212,322.24,252.0909090909091
210,319.2,237.76923076923077
212,322.24,248.21428571428572
213,323.76,241.88
207,314.64,236.76086956521735
211,320.72,245.5681818181818
211,320.72,251
222,337.44,270.6578947368421
216,328.32,254.52083333333337
204,310.08,222.75
212,322.24,233.78
221,335.92,267
223,338.96,260.5
222,337.44,248.22413793103448
221,335.92,261.19565217391306
214,325.28000000000003,256.0869565217391
222,337.44,262.3333333333333
220,334.4,247.1129032258065
219,332.88,243.24242424242425
218,331.36,284.69444444444446
213,323.76,261.6578947368421
225,342,256.5
210,319.2,239.45454545454544
217,329.84000000000003,231.51612903225805
216,328.32,244.52083333333337
219,332.88,257.3478260869565
219,332.88,265.0208333333333
211,320.72,247.21428571428572
209,317.68,247.72
212,322.24,247.02083333333337
218,331.36,242.44642857142856
217,329.84000000000003,241.44642857142856
220,334.4,256.2142857142857
220,334.4,244.8965517241379
215,326.8,238.55769230769232
226,343.52,257.2258064516129
218,331.36,251.62
211,320.72,260.44117647058823
218,331.36,245.16071428571428
223,338.96,260.2307692307692
223,338.96,269
217,329.84000000000003,249.66666666666663
223,338.96,261.72
211,320.72,231.6428571428571
224,340.48,266.0869565217391
213,323.76,257.0238095238095
219,332.88,253.57142857142856
210,319.2,250.19565217391303
222,337.44,252.41379310344828
217,329.84000000000003,246.45454545454544
220,334.4,251.5
218,331.36,255.23076923076923
217,329.84000000000003,265.2142857142857
217,329.84000000000003,247.41379310344828
215,326.8,239.92307692307693
220,334.4,241.6
215,326.8,253.20454545454544
220,334.4,272.9
217,329.84000000000003,235.28571428571428
221,335.92,252.2258064516129
219,332.88,254.28
216,328.32,258
209,317.68,243.225
207,314.64,237.625
218,331.36,260.02272727272725
215,326.8,246.3913043478261
216,328.32,238.6851851851852
218,331.36,248.42
214,325.28000000000003,266.9
217,329.84000000000003,249
221,335.92,259.72
211,320.72,233.23076923076923
216,328.32,273.78125
216,328.32,262.02272727272725
220,334.4,255.28
217,329.84000000000003,232.5151515151515
220,334.4,258.72
220,334.4,253.62
213,323.76,236.55769230769232
210,319.2,246.54347826086956
213,323.76,249.36363636363637
220,334.4,250.08333333333337
218,331.36,249.2258064516129
221,335.92,245
219,332.88,257.0952380952381
216,328.32,238.3448275862069
213,323.76,242.25
215,326.8,234.26666666666665
224,340.48,247.6034482758621
220,334.4,260.3333333333333
220,334.4,262
222,337.44,259.2307692307692
223,338.96,278.6842105263158
219,332.88,247.57142857142856
216,328.32,243.1129032258065
214,325.28000000000003,242.52083333333337
222,337.44,246.06666666666663
218,331.36,242
222,337.44,259.5
212,322.24,242.625
215,326.8,263.02173913043475
217,329.84000000000003,237.6428571428571
216,328.32,235.9310344827586
222,337.44,270.0909090909091
210,319.2,254.02380952380952
217,329.84000000000003,239.0806451612903
221,335.92,267.02272727272725
217,329.84000000000003,236.01388888888889
222,337.44,254.66666666666663
221,335.92,254.9230769230769
216,328.32,245.25
223,338.96,255.3269230769231
211,320.72,236.35185185185185
217,329.84000000000003,252.28
221,335.92,269.4
214,325.28000000000003,249.02083333333337
221,335.92,258.2307692307692
213,323.76,251.025
214,325.28000000000003,247.33333333333337
216,328.32,258.10526315789474
220,334.4,272.5952380952381
216,328.32,258.02272727272725
218,331.36,266.2142857142857
216,328.32,239.765625
210,319.2,240.42
219,332.88,247.16666666666663
217,329.84000000000003,253.54347826086956
215,326.8,257.02272727272725
218,331.36,246.88
209,317.68,229.48
214,325.28000000000003,232.01470588235293
211,320.72,259.6578947368421
221,335.92,258.2307692307692
208,316.16,278.0416666666667
219,332.88,251.66666666666663
214,325.28000000000003,237.55769230769232
218,331.36,247.25
222,337.44,254.3269230769231
214,325.28000000000003,247.62
222,337.44,254.66666666666663
219,332.88,237.6451612903226
221,335.92,257.3636363636364
218,331.36,246.16666666666663
214,325.28000000000003,248.3809523809524
214,325.28000000000003,252.20454545454544
217,329.84000000000003,261.02173913043475
224,340.48,260.54347826086956
206,313.12,238.4
210,319.2,236.6304347826087
220,334.4,254.5681818181818
219,332.88,252.0178571428571
219,332.88,265.0208333333333
214,325.28000000000003,236.3448275862069
213,323.76,232.44642857142856
214,325.28000000000003,236.6875
218,331.36,248.0178571428571
220,334.4,257.5
217,329.84000000000003,246.6296296296296
209,317.68,240.11363636363637
218,331.36,244.22413793103448
212,322.24,242.08333333333337
217,329.84000000000003,251.7826086956522
217,329.84000000000003,243.74074074074073
211,320.72,245.5681818181818
216,328.32,244.57142857142856
219,332.88,265
216,328.32,234.6451612903226
220,334.4,252.3269230769231
217,329.84000000000003,244.76923076923077
218,331.36,253.28
208,316.16,240.5952380952381
215,326.8,261.42105263157896
211,320.72,230.56521739130432
214,325.28000000000003,232.77586206896552
219,332.88,249.42
215,326.8,243.88
221,335.92,259.9423076923077
214,325.28000000000003,260.69444444444446
214,325.28000000000003,231.6551724137931
212,322.24,267.6842105263158
218,331.36,264.225
218,331.36,251.06521739130432
213,323.76,237.5
217,329.84000000000003,249
210,319.2,237
216,328.32,238.6851851851852
222,337.44,258.98
210,319.2,241.1296296296296
209,317.68,229.48
208,316.16,232.75
216,328.32,249.33333333333337
215,326.8,243.88
216,328.32,251.28
217,329.84000000000003,250.9230769230769
217,329.84000000000003,241.92307692307693
215,326.8,263.4
215,326.8,248.33333333333337
216,328.32,251.02083333333337
211,320.72,230.44642857142856
222,337.44,264.1875
222,337.44,268.42105263157896
217,329.84000000000003,248.1296296296296
211,320.72,236.92
219,332.88,246.76923076923077
215,326.8,257
215,326.8,237.23076923076923
218,331.36,256.5208333333333
220,334.4,255.55769230769232
219,332.88,259.3333333333333
216,328.32,260.2368421052632
208,316.16,236.88
217,329.84000000000003,235.6451612903226
224,340.48,272.0909090909091
220,334.4,247.38
217,329.84000000000003,248.3913043478261
215,326.8,246.11363636363637
221,335.92,261.19565217391306
212,322.24,243.6875
221,335.92,245.44642857142856
216,328.32,249.33333333333337
212,322.24,245.62
213,323.76,238.92
220,334.4,270.0869565217391
222,337.44,249.5625
217,329.84000000000003,249
219,332.88,261.02272727272725
212,322.24,236.92307692307693
214,325.28000000000003,254.19565217391303
220,334.4,242.3676470588235
220,334.4,262.1875
222,337.44,253.5
214,325.28000000000003,250.1
214,325.28000000000003,238.5
218,331.36,238.6428571428571
209,317.68,239.8571428571429
213,323.76,242.25
216,328.32,247.1296296296296
210,319.2,238.52083333333337
221,335.92,281.63157894736844
220,334.4,264.0833333333333
216,328.32,244.52083333333337
216,328.32,241.35185185185185
226,343.52,266.6923076923077
217,329.84000000000003,276.55882352941177
210,319.2,248.02777777777777
219,332.88,250.3913043478261
212,322.24,256.1
219,332.88,240.87878787878788
215,326.8,239
223,338.96,283.025
227,345.04,267.6923076923077
213,323.76,259.42105263157896
219,332.88,257.5208333333333
210,319.2,245.28
211,320.72,241.42
216,328.32,236.25
214,325.28000000000003,243.6296296296296
217,329.84000000000003,247.42
216,328.32,242.27272727272728
219,332.88,265.225
216,328.32,264.02173913043475
224,340.48,274.3809523809524
219,332.88,242.6034482758621
209,317.68,239.8571428571429
215,326.8,246.6875
217,329.84000000000003,263.0952380952381
225,342,257.3269230769231
205,311.6,237.23684210526315
215,326.8,240.78571428571428
221,335.92,275.3478260869565
207,314.64,227.94230769230768
218,331.36,245.58620689655172
215,326.8,270.225
211,320.72,241.76923076923077
217,329.84000000000003,255.72
218,331.36,251.06521739130432
220,334.4,266
210,319.2,232.23076923076923
218,331.36,262
217,329.84000000000003,242.78571428571428
214,325.28000000000003,254.11111111111111
224,340.48,254.08333333333337
207,314.64,236.76086956521735
212,322.24,230
215,326.8,232.16071428571428
214,325.28000000000003,266.53125
214,325.28000000000003,252.20454545454544
213,323.76,255
216,328.32,258.0869565217391
215,326.8,240.92
225,342,265.6923076923077
218,331.36,250
215,326.8,287
212,322.24,237.35
216,328.32,240.08333333333337
224,340.48,248.53225806451613
225,342,281.54347826086956
208,316.16,232.3809523809524
216,328.32,266.7
216,328.32,251.02083333333337
223,338.96,263.5
211,320.72,233.6851851851852
221,335.92,259.72
218,331.36,246.16666666666663
208,316.16,236.88
208,316.16,250.78125
218,331.36,241.29032258064515
210,319.2,238.17391304347825
217,329.84000000000003,245.88
213,323.76,232.26666666666665
227,345.04,283.8181818181818
213,323.76,236.1428571428571
217,329.84000000000003,249.8181818181818
207,314.64,254.53125
213,323.76,247.3809523809524
217,329.84000000000003,247.42
212,322.24,237.92
219,332.88,248.25
221,335.92,244.6034482758621
216,328.32,264.2142857142857
224,340.48,268.0833333333333
217,329.84000000000003,268.3611111111111
207,314.64,233.6304347826087
217,329.84000000000003,276.55882352941177
219,332.88,250.5
220,334.4,249.6296296296296
215,326.8,261.0952380952381
212,322.24,248.21428571428572
213,323.76,255.08695652173913
212,322.24,235.1428571428571
219,332.88,254.02083333333337
219,332.88,253.7826086956522
216,328.32,242.74074074074073
212,322.24,275
219,332.88,245.22413793103448
219,332.88,263.02173913043475
216,328.32,249.06521739130432
216,328.32,258
217,329.84000000000003,253.54347826086956
216,328.32,247.6875
216,328.32,260.0238095238095
218,331.36,245.76923076923077
215,326.8,257.025
220,334.4,255.55769230769232
209,317.68,249.0263157894737
215,326.8,257.02272727272725
220,334.4,262
208,316.16,240.5952380952381
220,334.4,272.9
229,348.08,265.48275862068965
223,338.96,251.98275862068965
226,343.52,251.35
218,331.36,245.76923076923077
216,328.32,238.0806451612903
212,322.24,234.23076923076923
217,329.84000000000003,246.76086956521735
223,338.96,253.76923076923077
215,326.8,267.5952380952381
211,320.72,232.6
214,325.28000000000003,256.025
220,334.4,277.78125
213,323.76,238.92
215,326.8,268.77777777777777
214,325.28000000000003,249.28
223,338.96,258.5576923076923
213,323.76,247.5681818181818
225,342,261.98
218,331.36,247.25
214,325.28000000000003,243.6296296296296
204,310.08,228.75
215,326.8,248.33333333333337
205,311.6,241.1
220,334.4,259.18518518518516
224,340.48,276.3636363636364
226,343.52,264.3478260869565
214,325.28000000000003,254.02380952380952
216,328.32,247.3913043478261
220,334.4,247.16071428571428
213,323.76,243.8571428571429
218,331.36,248.08333333333337
220,334.4,257.2307692307692
222,337.44,268.02272727272725
222,337.44,262.19565217391306
220,334.4,266.0952380952381
222,337.44,237.55714285714285
219,332.88,257.5208333333333
219,332.88,251
219,332.88,242.04545454545456
221,335.92,281.025
210,319.2,225
211,320.72,271.0357142857143
217,329.84000000000003,253.75
203,308.56,241.1176470588235
214,325.28000000000003,234.6428571428571
215,326.8,270.225
222,337.44,250.01666666666665
223,338.96,273.20454545454544
213,323.76,241.88
211,320.72,245.5681818181818
218,331.36,250
216,328.32,256.3333333333333
222,337.44,258.98
220,334.4,244.92307692307693
213,323.76,233.94230769230768
207,314.64,231
219,332.88,245.265625
215,326.8,233.6451612903226
212,322.24,236.5
217,329.84000000000003,274.1666666666667
210,319.2,225.57407407407408
214,325.28000000000003,246.5952380952381
212,322.24,239.38
215,326.8,263.6578947368421
214,325.28000000000003,244.42
224,340.48,268.0833333333333
219,332.88,248.76086956521735
218,331.36,247.4
216,328.32,266.0869565217391
222,337.44,266.0833333333333
215,326.8,247.5952380952381
218,331.36,251.33333333333337
223,338.96,269.0952380952381
220,334.4,248.01666666666665
220,334.4,248.57142857142856
223,338.96,271
215,326.8,265.20454545454544
215,326.8,238.6034482758621
216,328.32,256.0909090909091
214,325.28000000000003,238.5
