Observed,Scaled_Observed,Chao1
179,680.1999999999999,221.08695652173913
171,649.8,217.225
175,665,207.4
168,638.4,200.5952380952381
171,649.8,241.61764705882354
175,665,208.62
160,608,200.02380952380952
169,642.1999999999999,203.225
175,665,217
186,706.8,236.625
166,630.8,198.4
173,657.4,203.76923076923077
166,630.8,196.85714285714286
162,615.6,200.53333333333333
160,608,202.78125
158,600.4,183.52083333333334
162,615.6,180
170,646,240.53333333333333
170,646,216.225
177,672.6,211.7826086956522
164,623.1999999999999,191
171,649.8,207.1
170,646,210
163,619.4,183.02380952380952
178,676.4,224.225
163,619.4,207.73529411764707
167,634.6,207.0263157894737
173,657.4,239.125
177,672.6,246.44444444444446
179,680.1999999999999,214.02083333333334
167,634.6,190.55769230769232
159,604.1999999999999,175.33333333333334
154,585.1999999999999,172.28571428571428
177,672.6,209.23684210526315
175,665,213.0952380952381
176,668.8,220
167,634.6,213
159,604.1999999999999,189.42105263157896
167,634.6,218.88235294117646
162,615.6,207.63333333333333
173,657.4,219.42105263157896
166,630.8,208.47058823529412
176,668.8,210.24074074074073
152,577.6,177.92857142857142
164,623.1999999999999,193.16666666666666
165,627,189.75
161,611.8,186.6
165,627,226.63333333333333
162,615.6,180.2826086956522
174,661.1999999999999,194.48
167,634.6,196.76086956521738
165,627,188.55769230769232
160,608,188.9
170,646,198.52083333333334
168,638.4,196.9
172,653.6,196.38095238095238
175,665,217
167,634.6,199.8181818181818
157,596.6,186.16666666666666
146,554.8,174.9
160,608,175.07692307692307
169,642.1999999999999,199.42000000000002
157,596.6,237.1818181818182
168,638.4,204.21428571428572
186,706.8,211.46969696969697
176,668.8,216.33333333333334
167,634.6,191.75
169,642.1999999999999,211
169,642.1999999999999,197.52083333333334
176,668.8,210.10526315789474
160,608,208.89285714285714
183,695.4,216.62
157,596.6,179.6875
162,615.6,187.1304347826087
179,680.1999999999999,211.66666666666666
177,672.6,236.55882352941177
162,615.6,202.83333333333334
180,684,197.56451612903226
178,676.4,213.28
177,672.6,235.77777777777777
171,649.8,222.36111111111111
163,619.4,218.53846153846155
174,661.1999999999999,210.36363636363637
170,646,198.88
170,646,214.23684210526315
175,665,217.10526315789474
181,687.8,225.1
178,676.4,238.6315789473684
161,611.8,191.85714285714286
185,703,244.11363636363637
170,646,204.7826086956522
173,657.4,204.11363636363637
170,646,218.21428571428572
180,684,216.54347826086956
169,642.1999999999999,216.53125
153,581.4,171.2826086956522
175,665,209.7826086956522
157,596.6,193.0263157894737
170,646,227.14285714285714
160,608,204.44444444444446
172,653.6,220.6578947368421
165,627,191.27272727272728
168,638.4,208
174,661.1999999999999,204.85714285714286
164,623.1999999999999,184.8913043478261
172,653.6,187.01785714285714
175,665,240.025
165,627,203.11764705882354
154,585.1999999999999,190.02941176470588
174,661.1999999999999,203.76086956521738
178,676.4,211.33333333333334
168,638.4,197.25
167,634.6,203.1
170,646,189.22
160,608,178.75
150,570,180.11764705882354
166,630.8,193.8409090909091
162,615.6,194.02941176470588
166,630.8,222.03333333333333
163,619.4,187.38095238095238
170,646,217.05882352941177
157,596.6,197.0263157894737
167,634.6,237.53333333333333
163,619.4,201.02777777777777
159,604.1999999999999,197.11764705882354
157,596.6,185.44444444444446
167,634.6,217.7
161,611.8,190.76086956521738
163,619.4,187.73529411764707
168,638.4,206.20454545454544
174,661.1999999999999,205.6875
170,646,214.44444444444446
173,657.4,220.05882352941177
177,672.6,225.4
167,634.6,205.34782608695653
171,649.8,186.01785714285714
178,676.4,227.44117647058823
167,634.6,183.17307692307693
165,627,180.015625
167,634.6,226.55882352941177
168,638.4,191.55769230769232
166,630.8,193.8409090909091
159,604.1999999999999,193.5681818181818
169,642.1999999999999,193.5
188,714.4,252.53333333333333
161,611.8,195.225
149,566.1999999999999,181.5952380952381
168,638.4,202
164,623.1999999999999,213.44117647058823
165,627,188.27272727272728
174,661.1999999999999,204.76923076923077
180,684,218
151,573.8,169.225
166,630.8,196.42105263157896
172,653.6,236.97058823529412
163,619.4,185.81666666666666
170,646,191.875
175,665,195.64285714285714
167,634.6,186.69230769230768
162,615.6,180.77586206896552
172,653.6,228.03333333333333
157,596.6,204.53125
170,646,193.12
162,615.6,200.02777777777777
176,668.8,227.88235294117646
163,619.4,195.23684210526315
176,668.8,249.63333333333333
159,604.1999999999999,191.23684210526315
165,627,215.94736842105263
176,668.8,197.78
168,638.4,203.02083333333334
172,653.6,199
168,638.4,196.9
149,566.1999999999999,185.02941176470588
175,665,203.6578947368421
178,676.4,218.0909090909091
163,619.4,193.42105263157896
174,661.1999999999999,214.02380952380952
178,676.4,200.88095238095238
181,687.8,206.35
168,638.4,216.89285714285714
169,642.1999999999999,223.32142857142856
168,638.4,204.54347826086956
161,611.8,181.8913043478261
159,604.1999999999999,210.88235294117646
160,608,206.69444444444446
162,615.6,193.3913043478261
171,649.8,215.1
161,611.8,205.73529411764707
162,615.6,196.03125
168,638.4,204.36363636363637
166,630.8,183.7962962962963
171,649.8,205.02777777777777
159,604.1999999999999,189.08333333333334
175,665,207.4
159,604.1999999999999,206.05882352941177
166,630.8,202.0263157894737
178,676.4,205.76923076923077
170,646,210.02380952380952
160,608,192.23684210526315
175,665,199.5
182,691.6,234.53125
176,668.8,194.77586206896552
175,665,225.38095238095238
180,684,208.88
159,604.1999999999999,177
180,684,218.94230769230768
168,638.4,218.94736842105263
170,646,217.53125
187,710.6,222.28
165,627,181.66666666666666
174,661.1999999999999,218.44444444444446
158,600.4,196.02777777777777
169,642.1999999999999,193.08333333333334
171,649.8,204.33333333333334
172,653.6,207.02083333333334
167,634.6,201.38095238095238
161,611.8,197.3
162,615.6,190.88
173,657.4,205.8181818181818
172,653.6,244.32142857142856
154,585.1999999999999,175.77777777777777
170,646,204.225
165,627,194.45454545454544
175,665,219
177,672.6,208.3913043478261
148,562.4,171.68421052631578
163,619.4,184.33333333333334
181,687.8,217.54347826086956
162,615.6,216.38235294117646
167,634.6,209.78125
173,657.4,198.35185185185185
166,630.8,204.0952380952381
168,638.4,198.25
163,619.4,193.42105263157896
177,672.6,215.025
176,668.8,236.6315789473684
177,672.6,198.40740740740742
171,649.8,200.16666666666666
168,638.4,210.47058823529412
163,619.4,183.02083333333334
170,646,196.27272727272728
160,608,190.42105263157896
168,638.4,214.69444444444446
174,661.1999999999999,199.52083333333334
174,661.1999999999999,222.13333333333333
154,585.1999999999999,188.225
179,680.1999999999999,215.75
173,657.4,213
165,627,211.69444444444446
170,646,204.38095238095238
163,619.4,192.16666666666666
162,615.6,191.76086956521738
163,619.4,188.1304347826087
156,592.8,188.02941176470588
161,611.8,197.1
172,653.6,214.25
174,661.1999999999999,204.85714285714286
169,642.1999999999999,187
174,661.1999999999999,208.7826086956522
167,634.6,223.94117647058823
168,638.4,208.33333333333334
171,649.8,219.21428571428572
163,619.4,193.11764705882354
180,684,226.225
175,665,201.6304347826087
176,668.8,214.025
181,687.8,209.57142857142858
160,608,191.11363636363637
187,710.6,226.1851851851852
178,676.4,228.625
157,596.6,202.125
182,691.6,246.38095238095238
154,585.1999999999999,219.63636363636363
164,623.1999999999999,206.25
183,695.4,217.5681818181818
156,592.8,178.88095238095238
175,665,222.53125
178,676.4,210.66666666666666
171,649.8,215.23684210526315
172,653.6,189.56451612903226
189,718.1999999999999,237.0909090909091
163,619.4,183.02380952380952
165,627,217.53125
160,608,188.52083333333334
173,657.4,211.025
170,646,202.5952380952381
172,653.6,187.01785714285714
173,657.4,221
156,592.8,194
150,570,167.04347826086956
170,646,201.3913043478261
168,638.4,185.52083333333334
167,634.6,209.025
155,589,191.125
173,657.4,196.12
157,596.6,183.28125
161,611.8,203.47058823529412
154,585.1999999999999,176.5
170,646,214.23684210526315
178,676.4,214.21428571428572
177,672.6,215.08620689655172
156,592.8,177.8409090909091
165,627,195.625
167,634.6,209.10526315789474
180,684,212
178,676.4,199.875
174,661.1999999999999,196.3448275862069
166,630.8,198.03333333333333
165,627,196.3913043478261
157,596.6,210.33333333333334
173,657.4,205.11111111111111
165,627,188.67391304347825
172,653.6,218.225
141,535.8,163.53333333333333
179,680.1999999999999,205.32692307692307
160,608,194.38095238095238
163,619.4,181.6451612903226
177,672.6,208.12962962962962
171,649.8,191.02083333333334
165,627,193.26470588235293
169,642.1999999999999,213.1
167,634.6,197.85714285714286
156,592.8,180.73529411764707
168,638.4,206
174,661.1999999999999,212.025
174,661.1999999999999,218.23684210526315
171,649.8,205.5681818181818
165,627,207.25
173,657.4,207.5681818181818
170,646,190.02380952380952
180,684,205.92000000000002
168,638.4,196.17391304347825
165,627,242.04166666666669
168,638.4,212.23684210526315
170,646,201.3913043478261
173,657.4,237.53333333333333
183,695.4,223.0909090909091
163,619.4,191.9
178,676.4,210.8181818181818
173,657.4,209.0263157894737
171,649.8,218.05882352941177
165,627,193.9
178,676.4,230.36363636363637
162,615.6,182.02380952380952
178,676.4,218.19565217391306
176,668.8,262.7
166,630.8,210.1
155,589,172.52083333333334
171,649.8,207.21428571428572
178,676.4,220.08695652173913
192,729.5999999999999,217.35
173,657.4,205.5952380952381
166,630.8,197.11363636363637
180,684,204.89655172413794
164,623.1999999999999,188.5
169,642.1999999999999,224.68421052631578
170,646,224.32142857142856
152,577.6,210.9090909090909
161,611.8,180.44642857142858
160,608,192.8181818181818
174,661.1999999999999,205.12962962962962
172,653.6,239.84615384615384
163,619.4,191.9
152,577.6,173.42857142857142
166,630.8,227.63333333333333
165,627,201.1
160,608,198.025
164,623.1999999999999,213.44117647058823
166,630.8,195.45454545454544
177,672.6,223.02272727272728
172,653.6,214.08695652173913
168,638.4,215.53125
180,684,249.03125
165,627,234.03125
164,623.1999999999999,189.92000000000002
164,623.1999999999999,194.42105263157896
172,653.6,231.55882352941177
175,665,186.68055555555554
156,592.8,194
168,638.4,224.03333333333333
166,630.8,202.0263157894737
164,623.1999999999999,185.78
170,646,220
171,649.8,214.2
174,661.1999999999999,203.25
173,657.4,222
172,653.6,210.0952380952381
172,653.6,206.02777777777777
165,627,188.55769230769232
168,638.4,204.36363636363637
170,646,206
172,653.6,204.8181818181818
184,699.1999999999999,230.0952380952381
167,634.6,216
159,604.1999999999999,179.45454545454544
172,653.6,196.025
166,630.8,204.0952380952381
154,585.1999999999999,183.16666666666666
179,680.1999999999999,225.02272727272728
169,642.1999999999999,234.025
172,653.6,208.36363636363637
171,649.8,188.5151515151515
173,657.4,211.72
171,649.8,207.0263157894737
162,615.6,184.23076923076923
181,687.8,242.63333333333333
154,585.1999999999999,184.625
179,680.1999999999999,208.82258064516128
170,646,216.42105263157896
164,623.1999999999999,189.92857142857142
161,611.8,195.7826086956522
157,596.6,189.03333333333333
167,634.6,207.0909090909091
170,646,226.8181818181818
176,668.8,204.17391304347825
164,623.1999999999999,183.18421052631578
178,676.4,220.025
175,665,200.35185185185185
153,581.4,195.025
163,619.4,201.025
180,684,243.28125
166,630.8,202.21428571428572
156,592.8,174.2826086956522
163,619.4,176.06666666666666
172,653.6,277.8
161,611.8,201.02380952380952
165,627,197.8181818181818
168,638.4,208.5
175,665,231.94117647058823
172,653.6,224.36363636363637
184,699.1999999999999,206.81666666666666
173,657.4,221.6578947368421
178,676.4,211.33333333333334
171,649.8,203.8181818181818
174,661.1999999999999,192.28571428571428
166,630.8,204.34782608695653
165,627,220.225
146,554.8,189.2
180,684,230.20454545454544
165,627,189.08333333333334
174,661.1999999999999,216.32
169,642.1999999999999,184.01785714285714
177,672.6,221.18
169,642.1999999999999,188.56521739130434
167,634.6,227.03571428571428
168,638.4,194.27272727272728
173,657.4,196.67391304347825
161,611.8,209.13333333333333
157,596.6,182.52083333333334
161,611.8,184.36111111111111
165,627,188.27272727272728
174,661.1999999999999,202.88
167,634.6,194.225
168,638.4,195
161,611.8,207.0952380952381
170,646,208.0952380952381
173,657.4,193.94230769230768
158,600.4,192.13333333333333
170,646,212.47058823529412
162,615.6,182.6315789473684
172,653.6,206.7826086956522
162,615.6,198.0263157894737
163,619.4,203.83333333333334
175,665,221.0952380952381
165,627,193.16666666666666
169,642.1999999999999,235.125
169,642.1999999999999,205.98
160,608,186.47058823529412
169,642.1999999999999,226.14285714285714
168,638.4,206.025
181,687.8,200.140625
177,672.6,204.52380952380952
171,649.8,213.32
172,653.6,197.1304347826087
178,676.4,269.60526315789474
175,665,211.54347826086956
175,665,208.62
167,634.6,218.36111111111111
158,600.4,182.025
168,638.4,218.7
160,608,192
176,668.8,214.72
162,615.6,184.88095238095238
170,646,198.17391304347825
167,634.6,186.69230769230768
162,615.6,196.7826086956522
164,623.1999999999999,185.125
171,649.8,219.6578947368421
181,687.8,236.225
173,657.4,200
167,634.6,201.38095238095238
170,646,197
173,657.4,213.0263157894737
152,577.6,200.13333333333333
181,687.8,221.0263157894737
162,615.6,181.56521739130434
172,653.6,196.5
163,619.4,203.26470588235293
171,649.8,209.11764705882354
162,615.6,202.11111111111111
178,676.4,205.38
159,604.1999999999999,183.38095238095238
164,623.1999999999999,193.45454545454544
154,585.1999999999999,192.11764705882354
181,687.8,227.07999999999998
162,615.6,207.63333333333333
167,634.6,220.33333333333334
174,661.1999999999999,204.41379310344828
171,649.8,195.89655172413794
165,627,179.08333333333334
172,653.6,214.10526315789474
171,649.8,209.52083333333334
171,649.8,196.92857142857142
158,600.4,190.4
180,684,245.78947368421052
164,623.1999999999999,202.89285714285714
169,642.1999999999999,194.1304347826087
167,634.6,191.08333333333334
170,646,210.0263157894737
169,642.1999999999999,200.3913043478261
179,680.1999999999999,251
172,653.6,196.92307692307693
169,642.1999999999999,216.53125
170,646,216.42105263157896
174,661.1999999999999,210.98
156,592.8,217.53846153846155
175,665,203.52083333333334
172,653.6,203.3913043478261
170,646,220.94736842105263
172,653.6,199.76923076923077
166,630.8,181.57407407407408
178,676.4,214.36363636363637
158,600.4,200.47058823529412
176,668.8,208.3269230769231
175,665,222.05882352941177
162,615.6,185.12
164,623.1999999999999,198.5681818181818
170,646,197.225
166,630.8,184
175,665,231.25
173,657.4,201.16666666666666
175,665,211.75
161,611.8,190.45454545454544
174,661.1999999999999,208.225
171,649.8,199.16666666666666
161,611.8,201
164,623.1999999999999,182.75
175,665,208.06521739130434
168,638.4,212.08333333333334
151,573.8,172.33333333333334
165,627,207
173,657.4,205.5952380952381
179,680.1999999999999,204.35185185185185
168,638.4,229.63333333333333
161,611.8,182.8409090909091
171,649.8,211.26470588235293
162,615.6,198.36363636363637
173,657.4,213.33333333333334
162,615.6,194.11111111111111
154,585.1999999999999,192.11764705882354
174,661.1999999999999,214.0909090909091
161,611.8,175.01923076923077
171,649.8,222.36111111111111
174,661.1999999999999,216.78125
161,611.8,201
175,665,205.08333333333334
177,672.6,239.5
162,615.6,179.78947368421052
159,604.1999999999999,197.20454545454544
170,646,221.36111111111111
173,657.4,209.21428571428572
166,630.8,194.26470588235293
174,661.1999999999999,206.8181818181818
161,611.8,187.27272727272728
160,608,200.83333333333334
161,611.8,193.4
181,687.8,229.6578947368421
161,611.8,199.11764705882354
162,615.6,187.78571428571428
156,592.8,207.88235294117646
167,634.6,191.5
180,684,213.33333333333334
164,623.1999999999999,202.11764705882354
164,623.1999999999999,195.11363636363637
184,699.1999999999999,234.38095238095238
163,619.4,209.42105263157896
162,615.6,187.35185185185185
189,718.1999999999999,229.9074074074074
167,634.6,209.25
171,649.8,205.7826086956522
158,600.4,207.84615384615384
167,634.6,195.9
171,649.8,230.52380952380952
173,657.4,197.08333333333334
160,608,179.44642857142858
162,615.6,225
159,604.1999999999999,189.42105263157896
169,642.1999999999999,207.02777777777777
168,638.4,190.26086956521738
167,634.6,197.85714285714286
171,649.8,207.36363636363637
171,649.8,211.33333333333334
166,630.8,214.6578947368421
162,615.6,187.1304347826087
165,627,209.73529411764707
165,627,182.8181818181818
173,657.4,211.34782608695653
173,657.4,226.77777777777777
179,680.1999999999999,227.02173913043478
150,570,176.47058823529412
170,646,208.025
157,596.6,205.89285714285714
184,699.1999999999999,238.34782608695653
164,623.1999999999999,215.88235294117646
171,649.8,200.45454545454544
148,562.4,168.57142857142858
173,657.4,197.5
185,703,243.1315789473684
179,680.1999999999999,233.85714285714286
179,680.1999999999999,223.02380952380952
165,627,191.27272727272728
158,600.4,188.03125
174,661.1999999999999,229.68421052631578
162,615.6,204.25
174,661.1999999999999,206.8181818181818
170,646,189.05882352941177
173,657.4,202.62962962962962
177,672.6,229.5952380952381
173,657.4,203.625
172,653.6,195.67391304347825
167,634.6,211.23684210526315
159,604.1999999999999,208.44117647058823
169,642.1999999999999,209
161,611.8,181.02380952380952
190,722,260.61764705882354
165,627,205.5
169,642.1999999999999,203.7826086956522
161,611.8,179.75
177,672.6,208.6875
168,638.4,231.28125
165,627,194.45454545454544
160,608,190.03125
167,634.6,227.03571428571428
174,661.1999999999999,210.36363636363637
170,646,214.1
167,634.6,211.44444444444446
163,619.4,203.83333333333334
168,638.4,200.8181818181818
176,668.8,227.88235294117646
170,646,226.94117647058823
169,642.1999999999999,224.68421052631578
175,665,211.21428571428572
173,657.4,206.62
162,615.6,212
159,604.1999999999999,181.88095238095238
170,646,204.10526315789474
166,630.8,193.52380952380952
184,699.1999999999999,228.1
176,668.8,252.5
177,672.6,234.6
168,638.4,204.0263157894737
161,611.8,195.5681818181818
157,596.6,193.21428571428572
174,661.1999999999999,208.7826086956522
179,680.1999999999999,213.5681818181818
162,615.6,190.6578947368421
171,649.8,225.38235294117646
173,657.4,197.08333333333334
161,611.8,189.9
170,646,197.8409090909091
177,672.6,213.75
167,634.6,211.44444444444446
170,646,225.68421052631578
169,642.1999999999999,191.6851851851852
166,630.8,210.1
162,615.6,195.33333333333334
170,646,204.225
167,634.6,188.42857142857142
166,630.8,193.8409090909091
171,649.8,232.36111111111111
174,661.1999999999999,201.52380952380952
152,577.6,174.1315789473684
161,611.8,218.04166666666666
164,623.1999999999999,204.0909090909091
163,619.4,191.17391304347825
173,657.4,202.25
168,638.4,201.06521739130434
161,611.8,197.0263157894737
174,661.1999999999999,210.1
171,649.8,191.64285714285714
162,615.6,181.11363636363637
163,619.4,236.5
171,649.8,209.11764705882354
183,695.4,203.41666666666666
163,619.4,195.02941176470588
168,638.4,197.25
171,649.8,190.26666666666665
169,642.1999999999999,185.51612903225805
165,627,195.25
147,558.6,195.89285714285714
174,661.1999999999999,199.6
177,672.6,206.82258064516128
179,680.1999999999999,223.02173913043478
154,585.1999999999999,177.68421052631578
166,630.8,216
176,668.8,205.62962962962962
155,589,193.11764705882354
173,657.4,223.94736842105263
161,611.8,179.2826086956522
167,634.6,209.10526315789474
162,615.6,200
169,642.1999999999999,209.02380952380952
181,687.8,212.5
164,623.1999999999999,194.25
162,615.6,222.03571428571428
179,680.1999999999999,237.77777777777777
179,680.1999999999999,235.8181818181818
170,646,199.45454545454544
176,668.8,216.11111111111111
177,672.6,230.33333333333334
171,649.8,213.10526315789474
160,608,194.10526315789474
163,619.4,187.75
171,649.8,231.6315789473684
171,649.8,209.0952380952381
174,661.1999999999999,222.13333333333333
163,619.4,201
163,619.4,191.17391304347825
176,668.8,202.74074074074073
162,615.6,178.17307692307693
167,634.6,215.13333333333333
175,665,223.21428571428572
172,653.6,223.36111111111111
166,630.8,200.02777777777777
170,646,189.44642857142858
184,699.1999999999999,262.4
168,638.4,206.025
176,668.8,225.44117647058823
157,596.6,187.11764705882354
185,703,247.23529411764707
175,665,227.5952380952381
156,592.8,194.53333333333333
178,676.4,214.36363636363637
184,699.1999999999999,217.01785714285714
176,668.8,216.0909090909091
156,592.8,192
161,611.8,203.78125
154,585.1999999999999,208.32142857142856
179,680.1999999999999,223.02380952380952
171,649.8,193.6851851851852
174,661.1999999999999,205.3913043478261
166,630.8,198.4
154,585.1999999999999,167.01785714285714
163,619.4,183.16666666666666
169,642.1999999999999,204.02083333333334
160,608,178.77777777777777
165,627,192.8409090909091
158,600.4,198.5
174,661.1999999999999,230.03333333333333
169,642.1999999999999,217.4
164,623.1999999999999,184.45454545454544
163,619.4,209.28571428571428
149,566.1999999999999,198.84615384615384
165,627,193.26470588235293
163,619.4,181.225
168,638.4,193.92000000000002
178,676.4,223.125
162,615.6,208.42105263157896
162,615.6,185.55769230769232
161,611.8,188.38
148,562.4,184.125
156,592.8,186.25
171,649.8,205.225
157,596.6,215.9090909090909
151,573.8,177.04166666666666
183,695.4,219.21428571428572
167,634.6,211.02380952380952
162,615.6,194.4
172,653.6,239.5
175,665,207.3269230769231
176,668.8,206.41379310344828
172,653.6,256.96153846153845
165,627,205.02380952380952
165,627,191.27272727272728
154,585.1999999999999,184.11764705882354
179,680.1999999999999,214.28
168,638.4,204.0263157894737
183,695.4,216.62
155,589,168.58695652173913
160,608,200
164,623.1999999999999,206.025
172,653.6,218.0952380952381
163,619.4,187.75
174,661.1999999999999,193.9310344827586
176,668.8,203.16071428571428
177,672.6,210.62
166,630.8,204.02777777777777
174,661.1999999999999,194.94230769230768
177,672.6,207.08333333333334
176,668.8,208.3269230769231
187,710.6,235.02
174,661.1999999999999,210.98
158,600.4,212.38235294117646
162,615.6,182.45454545454544
168,638.4,204.21428571428572
167,634.6,192.92000000000002
173,657.4,211.0952380952381
171,649.8,196.52083333333334
186,706.8,215.4
179,680.1999999999999,240.63333333333333
174,661.1999999999999,214.02380952380952
168,638.4,193.52083333333334
175,665,205.08333333333334
181,687.8,214.01785714285714
161,611.8,210.84615384615384
166,630.8,195.45454545454544
148,562.4,178.11764705882354
173,657.4,192.9310344827586
172,653.6,204.3269230769231
170,646,192.5
175,665,230.125
171,649.8,200.45454545454544
163,619.4,189.6304347826087
169,642.1999999999999,194.1304347826087
178,676.4,199.87878787878788
171,649.8,195
178,676.4,244.69444444444446
175,665,219.44444444444446
168,638.4,218.625
157,596.6,208.36111111111111
169,642.1999999999999,196.38
170,646,195.92000000000002
177,672.6,223
167,634.6,203.1
163,619.4,199.54347826086956
172,653.6,208.36363636363637
161,611.8,203.78125
164,623.1999999999999,191.225
172,653.6,216.73529411764707
177,672.6,235.77777777777777
161,611.8,204.2
165,627,181.82
174,661.1999999999999,210.98
175,665,207.4
185,703,239.5681818181818
170,646,226.94117647058823
150,570,184.10526315789474
161,611.8,197.0263157894737
169,642.1999999999999,209.0263157894737
179,680.1999999999999,230.88235294117646
170,646,202.5952380952381
153,581.4,179.94736842105263
157,596.6,179.6875
166,630.8,196.42105263157896
163,619.4,193.42105263157896
173,657.4,215.25
174,661.1999999999999,235.63333333333333
157,596.6,191.13333333333333
169,642.1999999999999,215.42105263157896
164,623.1999999999999,211.53125
160,608,205.63333333333333
163,619.4,191.6578947368421
174,661.1999999999999,216.025
162,615.6,200.89285714285714
171,649.8,241.53333333333333
169,642.1999999999999,220.36111111111111
171,649.8,193.6875
157,596.6,173.5681818181818
163,619.4,224.53846153846155
161,611.8,199.11764705882354
169,642.1999999999999,224.53846153846155
175,665,199.5
164,623.1999999999999,189.52083333333334
160,608,195.02083333333334
163,619.4,205.25
173,657.4,192.9310344827586
161,611.8,195.225
176,668.8,196.02083333333334
181,687.8,229.02173913043478
171,649.8,203.4
170,646,219.44117647058823
168,638.4,199.11363636363637
176,668.8,214.72
170,646,195.92000000000002
163,619.4,186.27272727272728
179,680.1999999999999,197.96296296296296
168,638.4,243.57142857142856
164,623.1999999999999,196.23684210526315
178,676.4,233.68421052631578
177,672.6,213.1
173,657.4,215.025
174,661.1999999999999,206.4
163,619.4,205.47058823529412
168,638.4,240.72727272727275
169,642.1999999999999,213.23684210526315
167,634.6,200.33333333333334
166,630.8,217.88235294117646
180,684,220.0909090909091
159,604.1999999999999,199.11111111111111
180,684,194.5
174,661.1999999999999,200.32692307692307
171,649.8,209.0952380952381
173,657.4,211
166,630.8,208.025
169,642.1999999999999,205
174,661.1999999999999,204.85714285714286
171,649.8,196.92000000000002
170,646,222.53125
165,627,199
165,627,199.225
171,649.8,203.66666666666666
176,668.8,224.21428571428572
168,638.4,221.77777777777777
180,684,216.54347826086956
170,646,243.5
165,627,197
172,653.6,205.06521739130434
171,649.8,190.26666666666665
157,596.6,217.5
178,676.4,214.75
165,627,182.30769230769232
182,691.6,220.52083333333334
158,600.4,173.07692307692307
182,691.6,203.40740740740742
174,661.1999999999999,216
166,630.8,211.63333333333333
169,642.1999999999999,197.17391304347825
173,657.4,220.05882352941177
170,646,224.38235294117646
159,604.1999999999999,174.57407407407408
168,638.4,206
176,668.8,211.28
168,638.4,210.08695652173913
164,623.1999999999999,202.28125
173,657.4,265.04545454545456
170,646,194.08333333333334
175,665,219.44444444444446
169,642.1999999999999,195.6304347826087
161,611.8,193.4
170,646,206.54347826086956
158,600.4,203.63333333333333
168,638.4,211.75
163,619.4,201
164,623.1999999999999,206.10526315789474
173,657.4,200
184,699.1999999999999,232.6578947368421
171,649.8,200.16666666666666
166,630.8,188.26086956521738
168,638.4,208.11111111111111
169,642.1999999999999,215.42105263157896
172,653.6,214.08695652173913
183,695.4,210
158,600.4,187.45454545454544
167,634.6,189.88095238095238
168,638.4,216.6578947368421
181,687.8,229.21428571428572
168,638.4,206.02777777777777
176,668.8,193.015625
181,687.8,229.21428571428572
156,592.8,177.33333333333334
176,668.8,210.7826086956522
168,638.4,177.6
160,608,186.6304347826087
167,634.6,190.67391304347825
167,634.6,203.1
156,592.8,183.225
168,638.4,204.1
167,634.6,217.20454545454544
167,634.6,213.69444444444446
167,634.6,263.1818181818182
168,638.4,200
166,630.8,206
178,676.4,212.7826086956522
163,619.4,207.73529411764707
163,619.4,185.88095238095238
161,611.8,188.52380952380952
176,668.8,212.75
175,665,209.5681818181818
173,657.4,192.63636363636363
167,634.6,217.7
176,668.8,220.02173913043478
167,634.6,194.8409090909091
170,646,203.9230769230769
168,638.4,202.03125
169,642.1999999999999,193.75
176,668.8,228.9
167,634.6,209.08695652173913
183,695.4,223.69230769230768
167,634.6,186.140625
170,646,210
172,653.6,198.69444444444446
169,642.1999999999999,198.62962962962962
167,634.6,199.8181818181818
164,623.1999999999999,202.53333333333333
150,570,175.28947368421052
158,600.4,183.28947368421052
171,649.8,189.48076923076923
165,627,195.08333333333334
172,653.6,197.1304347826087
171,649.8,196.6
162,615.6,210.13333333333333
164,623.1999999999999,198.5681818181818
165,627,190.78571428571428
159,604.1999999999999,195.125
165,627,209.44444444444446
179,680.1999999999999,225.225
172,653.6,199.38
165,627,191.6304347826087
175,665,201.74074074074073
162,615.6,210.13333333333333
160,608,187.38
171,649.8,202.11363636363637
175,665,205.85714285714286
166,630.8,204.025
166,630.8,192.27272727272728
154,585.1999999999999,179.6
179,680.1999999999999,223.02380952380952
163,619.4,199.1
183,695.4,198.6216216216216
172,653.6,212.0263157894737
173,657.4,194.40740740740742
164,623.1999999999999,202.02777777777777
178,676.4,226.21428571428572
174,661.1999999999999,193.44642857142858
174,661.1999999999999,198.89655172413794
170,646,206.1
180,684,259.52941176470586
168,638.4,193.92857142857142
172,653.6,206.7826086956522
169,642.1999999999999,199.625
169,642.1999999999999,213.1
162,615.6,182.94230769230768
168,638.4,198.625
184,699.1999999999999,209.92857142857142
169,642.1999999999999,195.69444444444446
166,630.8,187.40740740740742
149,566.1999999999999,217.45
166,630.8,200.38095238095238
159,604.1999999999999,236.8846153846154
169,642.1999999999999,179.58
181,687.8,215.5681818181818
176,668.8,197.33333333333334
175,665,263.1666666666667
168,638.4,187.6
177,672.6,201.44642857142858
170,646,191.40740740740742
167,634.6,222.68421052631578
159,604.1999999999999,181.88095238095238
173,657.4,194.40740740740742
177,672.6,202.92000000000002
173,657.4,215
175,665,202
175,665,200.35
171,649.8,209.72
177,672.6,249
170,646,208.0952380952381
162,615.6,192.625
165,627,197.03333333333333
171,649.8,217.0952380952381
164,623.1999999999999,221.78125
158,600.4,213.53846153846155
170,646,243.63333333333333
172,653.6,205.9230769230769
170,646,208
176,668.8,218.025
170,646,201.11363636363637
